# Pb-Pb, \sqrt{s}=5.02 TeV, centrality 10-30%, MARTINI calculations
# |eta^{jet}| < 2.0, anti-k_t
# R, RAA(R)/RAA(R=0.2), stat. err (pt = (200 250], (250 300], (300 400], (400 500], (500 1000] [GeV/c])
2.0000e-01  1.0000e+00  0.0000e+00  1.0000e+00  0.0000e+00  1.0000e+00  0.0000e+00  1.0000e+00  0.0000e+00  1.0000e+00  0.0000e+00
3.0000e-01  1.1145e+00  2.2952e-02  1.1013e+00  2.3145e-02  1.1011e+00  2.1336e-02  1.0928e+00  1.7881e-02  1.1119e+00  1.6501e-02
4.0000e-01  1.2246e+00  2.4884e-02  1.1987e+00  2.5314e-02  1.1940e+00  2.1835e-02  1.1762e+00  1.8921e-02  1.1957e+00  1.7427e-02
6.0000e-01  1.4348e+00  2.8504e-02  1.3866e+00  2.8847e-02  1.3526e+00  2.4696e-02  1.3190e+00  2.1242e-02  1.3135e+00  1.8327e-02
8.0000e-01  1.5828e+00  3.1137e-02  1.5647e+00  3.2516e-02  1.4863e+00  2.7230e-02  1.4299e+00  2.3414e-02  1.3995e+00  1.9139e-02
1.0000e+00  1.7194e+00  3.3914e-02  1.6611e+00  3.4018e-02  1.6063e+00  3.0286e-02  1.5325e+00  2.5862e-02  1.4771e+00  2.0708e-02
