200	250	1.219985702142718	1.533037141536695	1.1487544453256946
250	300	1.164775203679051	1.3578278454123553	1.114101528733556
300	400	1.1245664016692007	1.250740595862749	1.086821756383871
400	500	1.086446676868119	1.1627276091844616	1.0615329566966314
500	1000	1.0607067857121406	1.1097479576231164	1.0448322323802242
