200	250	1.199011331994936	1.4658530307594468	1.1357457098701025
250	300	1.1495498191420874	1.3173042380113735	1.1040290395468948
300	400	1.1133028481081284	1.2245064482396406	1.0789706308586895
400	500	1.0786584164957944	1.1468520372123958	1.0559446142710094
500	1000	1.055151255675677	1.0994207542597498	1.0406581369206982
