200	250	1.1324590102267884	1.3100530714773264	1.0903906840534394
250	300	1.1009036012076792	1.2135123534518812	1.0703206361577307
300	400	1.0776919693684082	1.1532387586832635	1.054170691098555
400	500	1.0553459046801101	1.1025916922937558	1.0394541214987292
500	1000	1.040075523698546	1.0713428298113108	1.0296596115195573
