200	250	1.08009555011774	1.1618829574366776	1.0568177984742304
250	300	1.0617287030460671	1.1176150239214457	1.0439047295239294
300	400	1.0477429401013536	1.0876094892791428	1.0335017046019164
400	500	1.0340847396446984	1.0604107095726358	1.0241648237418692
500	1000	1.0244732809368602	1.0425244376276481	1.0179275326515103
