200	250	1.1467826170491526	1.3556576537115435	1.0992374409063654
250	300	1.1114179539741298	1.241332573390792	1.0772848783290827
300	400	1.0855649922934913	1.1715081835165928	1.05964341854051
400	500	1.060899266280963	1.1138644117806076	1.043448380490296
500	1000	1.0441409424610484	1.0788125874929708	1.0327054654424013
